University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
Farmingdale State College,https://www.farmingdale.edu/health-wellness-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Morrisville State College,https://www.morrisville.edu/life-on-campus/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY at Albany,https://www.albany.edu/health_center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Binghamton University,https://www.binghamton.edu/health,6,"['https://www.binghamton.edu/health/services/womens-services.html', 'https://www.binghamton.edu/health/appointments/routine-care.html', 'https://www.binghamton.edu/health/index.html', 'https://www.binghamton.edu/health/about/index.html', 'https://www.binghamton.edu/health/services/health-fee.html', 'https://www.binghamton.edu/health/services/immunizations.html']",1883,50.21,9.17,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.657,0.122,"[-1, -1, -1, -1, -1, -1]",1,"['https://www.binghamton.edu/health', 'mailto:?subject=Decker%20Student%20Health%20Services%20Center%20%7C%20Binghamton%20University&body=https://www.binghamton.edu/health/index.html']",1
University at Buffalo,https://www.buffalo.edu/studentlife/who-we-are/departments,2,"['https://www.buffalo.edu/studentlife/who-we-are/departments/health.html', 'https://www.buffalo.edu/studentlife/who-we-are/departments/health-promotion.html']",2330,10.57,25.37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.634,0.171,"['Thu, 16 Jul 2020 06:43:21 GMT', -1]",1,"['https://www.buffalo.edu/studentlife/who-we-are/departments', 'https://www.buffalo.edu/studentlife/who-we-are/departments/health-promotion.html']",1
Stony Brook University,https://www.stonybrook.edu/commcms/studentaffairs/shs,1,['https://www.stonybrook.edu/commcms/studentaffairs/shs/services/gyn_clinic.php'],329,70.49,5.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.726,0.065,[-1],1,"['https://www.stonybrook.edu/commcms/studentaffairs/shs', 'https://www.stonybrook.edu/commcms/studentaffairs/shs/services/gyn_clinic.php']",1
SUNY College of Environmental Science and Forestry,https://www.esf.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY Polytechnic Institute,https://sunypoly.edu/student-life/student-resources,4,"['https://sunypoly.edu/student-life/student-resources/wellness-center/medical-services', 'https://sunypoly.edu/student-life/student-resources/wellness-center/helpful-links', 'https://sunypoly.edu/student-life/student-resources/wellness-center/health-promotion', 'https://sunypoly.edu/student-life/student-resources/wellness-center/faqs']",4843,62.58,7.37,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.62,0.091,"[-1, -1, -1, -1]",2,"['https://sunypoly.edu/student-life/student-resources', 'https://sunypoly.edu/student-life/student-resources/wellness-center/counseling-services', 'https://sunypoly.edu/student-life/student-resources/wellness-center/health-promotion']",1
SUNY College at Brockport,https://www.brockport.edu/life/health_center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY Buffalo State,https://weigel.buffalostate.edu,1,['https://weigel.buffalostate.edu/womens-health'],589,87.61,3.97,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.492,0.262,"['Thu, 16 Jul 2020 02:02:57 GMT']",1,"['https://weigel.buffalostate.edu', 'https://weigel.buffalostate.edu/womens-health']",1
SUNY Cortland,https://www2.cortland.edu/offices/student-health-service,1,['https://www2.cortland.edu/offices/student-health-service/about-us/'],683,62.5,7.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.556,0.157,[-1],1,"['https://www2.cortland.edu/offices/student-health-service', 'https://www2.cortland.edu/offices/student-health-service/about-us']",1
SUNY at Fredonia,https://www.fredonia.edu/student-life/health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY College at Geneseo,https://www.geneseo.edu/health,11,"['https://www.geneseo.edu/health/sexual_health', 'https://www.geneseo.edu/health/contraceptive_options', 'https://www.geneseo.edu/health/faq', 'https://www.geneseo.edu/health/first_gyno_exam', 'https://www.geneseo.edu/health/sexual_health_links', 'https://www.geneseo.edu/health/other_sexual_health', 'https://www.geneseo.edu/health/sexualhealth_college', 'https://www.geneseo.edu/health/hot_topics', 'https://www.geneseo.edu/health/ecp_resources', 'https://www.geneseo.edu/health/health_services_home', 'https://www.geneseo.edu/health/emergency-info']",22438,69.35,7.63,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.573,0.179,"['Wed, 15 Jul 2020 22:52:57 GMT', 'Wed, 15 Jul 2020 14:10:49 GMT', 'Wed, 15 Jul 2020 13:36:21 GMT', 'Wed, 15 Jul 2020 19:13:31 GMT', 'Wed, 15 Jul 2020 12:21:59 GMT', 'Wed, 15 Jul 2020 12:52:14 GMT', 'Wed, 15 Jul 2020 23:27:59 GMT', 'Wed, 15 Jul 2020 14:15:29 GMT', 'Thu, 16 Jul 2020 02:03:05 GMT', 'Wed, 15 Jul 2020 13:56:32 GMT', 'Wed, 15 Jul 2020 12:00:41 GMT']",1,"['https://www.geneseo.edu/health', 'https://www.geneseo.edu/health/faq']",1
State University of New York at New Paltz,https://www.newpaltz.edu/healthcenter,2,"['https://www.newpaltz.edu/healthcenter/gynecologic-health/', 'https://www.newpaltz.edu/healthcenter/community.html']",1359,53.23,10.13,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.611,0.134,"['Tue, 07 Jul 2020 15:58:51 GMT', 'Wed, 01 Jul 2020 05:13:12 GMT']",1,"['https://www.newpaltz.edu/healthcenter', 'https://www.newpaltz.edu/healthcenter/community.html']",1
SUNY Oneonta,https://suny.oneonta.edu/health-wellness-center,5,"['https://suny.oneonta.edu/health-wellness-center/services-and-fees', 'https://suny.oneonta.edu/health-wellness-center/services-and-fees/medications', 'https://suny.oneonta.edu/health-wellness-center/services-and-fees/fees-expenses-and-insurance', 'https://suny.oneonta.edu/health-wellness-center/student-rights-responsibilities', 'https://suny.oneonta.edu/health-wellness-center/resources/when-seek-medical-attention']",9918,53.25,10.18,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.703,0.049,"['Thu, 16 Jul 2020 06:54:08 GMT', 'Thu, 16 Jul 2020 06:54:09 GMT', 'Thu, 16 Jul 2020 06:54:09 GMT', 'Thu, 16 Jul 2020 06:54:10 GMT', 'Thu, 16 Jul 2020 06:54:11 GMT']",1,"['https://suny.oneonta.edu/health-wellness-center', 'https://suny.oneonta.edu/health-wellness-center/services-and-fees']",1
SUNY College at Oswego,https://www.oswego.edu/walker-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY College at Potsdam,https://www.potsdam.edu/studentlife/wellness/healthservices,3,"['https://www.potsdam.edu/studentlife/wellness/healthservices/services', 'https://www.potsdam.edu/studentlife/wellness/healthservices/health-educationresources', 'https://www.potsdam.edu/studentlife/wellness/healthservices/services/pharmacy-fee']",1880,83.95,3.68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.62,0.129,"['Wed, 15 Jul 2020 21:01:36 GMT', 'Wed, 15 Jul 2020 21:01:40 GMT', 'Thu, 16 Jul 2020 02:03:20 GMT']",1,"['https://www.potsdam.edu/studentlife/wellness/healthservices', 'https://www.potsdam.edu/studentlife/wellness/healthservices/services']",1
SUNY at Purchase College,https://www.purchase.edu/offices/health-services,1,['https://www.purchase.edu/offices/health-services/available-services/'],562,61.47,8.22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.022,0.674,0.113,"['Thu, 16 Jul 2020 05:18:52 GMT']",1,"['https://www.purchase.edu/offices/health-services', 'https://www.purchase.edu/offices/health-services/available-services/']",1
SUNY College at Old Westbury,https://www.oldwestbury.edu/life/student-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY College at Plattsburgh,https://www.plattsburgh.edu/plattslife/health-safety/health-counseling-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY Empire State College,https://www.esc.edu/student-affairs/student-life/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SUNY Maritime College,https://www.sunymaritime.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Appalachian State University,https://healthservices.appstate.edu,13,"['https://healthservices.appstate.edu/index.php?module=pagesmith&id=114', 'https://healthservices.appstate.edu/womenshealth', 'https://healthservices.appstate.edu/pagesmith/163', 'https://healthservices.appstate.edu/pagesmith/167', 'https://healthservices.appstate.edu/index.php?module=pagesmith&id=113', 'https://healthservices.appstate.edu/health-service-fees', 'https://healthservices.appstate.edu/pagesmith/228', 'https://healthservices.appstate.edu/index.php?module=pagesmith&id=117', 'https://healthservices.appstate.edu/pagesmith/165']",5414,72.49,6.62,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.06,0.531,0.088,"[-1, -1, -1, -1, -1, 'Fri, 05 Jun 2015 20:16:10 GMT', -1, -1, -1, -1, 'Wed, 09 Dec 2015 16:05:51 GMT', -1, 'Tue, 29 May 2018 17:18:12 GMT']",1,"['https://healthservices.appstate.edu', 'https://healthservices.appstate.edu/pagesmith/228']",1
East Carolina University,https://studenthealth.ecu.edu,7,"['https://studenthealth.ecu.edu/reproductive/', 'https://studenthealth.ecu.edu/pharmacy/', 'https://studenthealth.ecu.edu/general-medical/', 'https://studenthealth.ecu.edu/faqs/']",11728,62.56,9.04,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.057,0.555,0.171,[],-1,[],1
Elizabeth City State University,http://www.ecsu.edu/current-students/student-affairs/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Fayetteville State University,https://www.uncfsu.edu/faculty-and-staff/divisions-departments-and-offices/division-of-student-affairs/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
North Carolina A & T State University,https://www.ncat.edu/campus-life/student-affairs/departments/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of North Carolina at Asheville,https://healthandcounseling.unca.edu,3,"['https://healthandcounseling.unca.edu/health-services/contraception/', 'https://healthandcounseling.unca.edu/health-services/medical-services-we-can-provide/', 'https://healthandcounseling.unca.edu/health-services/over-the-counter-medicine/']",1209,25.74,15.54,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.691,0.045,"[-1, -1, -1]",1,"['https://healthandcounseling.unca.edu', 'https://healthandcounseling.unca.edu/health-services/contraception/']",1
University of North Carolina at Chapel Hill,https://campushealth.unc.edu,15,"['https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/iud-and-implant', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/iud-and-implant/pre-insertion-instructions', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/pill-patch-and-ring', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control', 'https://campushealth.unc.edu/sites/campushealth.unc.edu/files/documents/IUD2019.pdf', 'https://campushealth.unc.edu/', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception/emergency-contraception-faq', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception/options-emergency-contraception', 'https://campushealth.unc.edu/services/pharmacy', 'https://campushealth.unc.edu/services/pharmacy/pharmacy-faqs']",18268,67.89,7.42,100,40,21,0,6,0,1,1,1,1,3,0,0,3,0,1,0,0,0,0,15,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0.174,0.566,0.135,"['Thu, 16 Jul 2020 04:51:10 GMT', 'Thu, 16 Jul 2020 04:51:12 GMT', 'Thu, 16 Jul 2020 04:51:13 GMT', 'Thu, 16 Jul 2020 03:53:14 GMT', 'Fri, 11 Jan 2019 18:58:40 GMT', 'Tue, 17 Sep 2019 21:05:38 GMT', 'Thu, 16 Jul 2020 03:40:17 GMT', 'Thu, 16 Jul 2020 04:51:16 GMT', 'Tue, 17 Sep 2019 20:39:21 GMT', 'Thu, 16 Jul 2020 04:44:27 GMT', 'Thu, 16 Jul 2020 04:51:18 GMT', 'Thu, 16 Jul 2020 04:51:19 GMT', 'Thu, 16 Jul 2020 04:51:21 GMT', 'Thu, 16 Jul 2020 04:51:22 GMT', 'Thu, 16 Jul 2020 06:54:43 GMT']",0,['https://campushealth.unc.edu'],1
University of North Carolina at Charlotte,https://studenthealth.uncc.edu,3,"['https://studenthealth.uncc.edu/general-information/costs-charges', 'https://studenthealth.uncc.edu/sites/studenthealth.uncc.edu/files/media/Examples%20of%20Fees%208-13-19.pdf', 'https://studenthealth.uncc.edu/pharmacy/otc-medications']",1550,83.47,4.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.554,-0.119,"['Fri, 17 Jul 2020 19:35:56 GMT', 'Wed, 14 Aug 2019 11:38:57 GMT', 'Fri, 17 Jul 2020 18:44:09 GMT']",1,"['https://studenthealth.uncc.edu', 'https://studenthealth.uncc.edu/general-information/costs-charges']",1
University of North Carolina at Greensboro,https://shs.uncg.edu,11,"['https://shs.uncg.edu/contraception-birth-control-methods', 'https://shs.uncg.edu/taking-oral-contraceptive-pills-ocps', 'https://shs.uncg.edu/womens-clinic', 'https://shs.uncg.edu/pregnancy-testing', 'https://shs.uncg.edu/women-3/gyn', 'https://shs.uncg.edu/wp-content/uploads/MedicalHistoryForm2018.pdf', 'https://shs.uncg.edu/wp-content/uploads/MedicalHistoryForm2016.pdf', 'https://shs.uncg.edu/rx']",3917,70.33,7.24,52,26,4,0,0,0,2,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,4,0.104,0.623,0.118,"[-1, -1, -1, -1, -1, 'Thu, 10 Jan 2019 14:10:09 GMT', 'Tue, 07 Aug 2018 18:24:56 GMT', -1, 'Thu, 23 Jun 2016 18:02:10 GMT', -1, 'Thu, 02 Feb 2017 15:26:27 GMT']",1,"['https://shs.uncg.edu', 'https://shs.uncg.edu/rx']",1
North Carolina Central University,https://www.nccu.edu/life-nc-central/health-and-well-being/student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
North Carolina State University at Raleigh,https://healthypack.dasa.ncsu.edu,13,"['https://healthypack.dasa.ncsu.edu/care-provided/womens-health/contraception/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/', 'https://healthypack.dasa.ncsu.edu/wp-content/uploads/sites/15/2019/01/2018-2019-Charge-List-Spring.pdf', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/annual-well-woman-visit/', 'https://healthypack.dasa.ncsu.edu/appointments/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/pregnancy-testing/', 'https://healthypack.dasa.ncsu.edu/med-safe-drop-box/', 'https://healthypack.dasa.ncsu.edu/care-provided/', 'https://healthypack.dasa.ncsu.edu/health-resources/rape-andor-sexual-assault-resources/', 'https://healthypack.dasa.ncsu.edu/how-to-stay-safe-over-spring-break-so-that-you-have-fun/']",7894,67.7,7.79,47,13,4,0,1,0,2,2,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,4,6,1,0,0,0,0,3,0.09,0.525,0.163,"[-1, -1, 'Thu, 01 Feb 2018 20:21:44 GMT', 'Wed, 02 Jan 2019 15:49:36 GMT', 'Mon, 13 Aug 2018 12:42:41 GMT', -1, -1, -1, -1, 'Mon, 22 Jul 2019 15:31:00 GMT', -1, -1, -1]",1,"['https://healthypack.dasa.ncsu.edu', 'https://healthypack.dasa.ncsu.edu/appointments/']",1
University of North Carolina Wilmington,https://uncw.edu/healthservices,5,"['https://uncw.edu/healthservices/shc_faqs.html', 'https://uncw.edu/healthservices/documents/InstructionSheet-YeastVaginitis512.pdf', 'https://uncw.edu/healthservices/pharmacy.html']",1123,81.34,5.58,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.486,0.159,"[-1, -1, -1, -1, -1]",1,"['https://uncw.edu/healthservices', 'https://uncw.edu/healthservices/pharmacy.html']",1
University of North Carolina at Pembroke,https://www.uncp.edu/campus-life/student-health-services,5,"['https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/birth-control', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/programs', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/stds-and-stis', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/tools']",4109,64.94,7.16,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054,0.534,0.237,"['Thu, 16 Jul 2020 02:04:25 GMT', 'Thu, 16 Jul 2020 02:04:26 GMT', 'Thu, 16 Jul 2020 02:04:27 GMT', 'Thu, 16 Jul 2020 02:04:28 GMT', 'Thu, 16 Jul 2020 02:04:29 GMT']",2,"['https://www.uncp.edu/campus-life/student-health-services', 'https://www.uncp.edu/campus-life/student-health-services/general-health/telehealth', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health']",1
Winston Salem State University,https://www.wssu.edu/student-life/university-wellness-center,4,"['https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/_files/documents/otc-price-comparison.pdf']",2083,63.09,7.46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.471,-0.024,"[-1, 'Tue, 07 Jul 2020 00:09:58 GMT', 'Tue, 07 Jul 2020 00:09:57 GMT', 'Tue, 07 Jul 2020 00:09:57 GMT']",1,"['https://www.wssu.edu/student-life/university-wellness-center', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html']",1
Western Carolina University,https://www.wcu.edu/experience/health-and-wellness/health-services,1,['https://www.wcu.edu/experience/health-and-wellness/health-services/index.aspx'],1793,71.21,5.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.515,0.133,[-1],1,"['https://www.wcu.edu/experience/health-and-wellness/health-services', 'https://www.wcu.edu/experience/health-and-wellness/health-services/index.aspx']",1
Dickinson State University,https://www.dickinsonstate.edu/student-services/student-resource-and-opportunity-soar-center/health-wellness-and-safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Mayville State University,https://mayvillestate.edu/student-resources/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Minot State University,https://www.minotstateu.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of North Dakota,https://und.edu/student-life/student-health,2,"['https://und.edu/student-life/student-health/', 'https://und.edu/student-life/student-health/_files/docs/authorization-for-disclosure-of-medical-records-140.1.pdf']",1141,80.96,4.09,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.645,0.214,"[-1, 'Wed, 05 Feb 2020 01:24:28 GMT']",0,['https://und.edu/student-life/student-health'],1
North Dakota State University Main Campus,https://www.ndsu.edu/studenthealthservice,4,"['https://www.ndsu.edu/studenthealthservice/staff/meet_the_providers/', 'https://www.ndsu.edu/studenthealthservice/services/clinical_services/', 'https://www.ndsu.edu/studenthealthservice/telehealth_services/', 'https://www.ndsu.edu/studenthealthservice/sexual_assault_prevention_and_advocacy/get_help/']",4064,18.58,16.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.642,0.083,"[-1, -1, -1, -1]",1,"['https://www.ndsu.edu/studenthealthservice', 'https://www.ndsu.edu/studenthealthservice/telehealth_services/']",1
Valley City State University,https://www.vcsu.edu/student-life/counseling-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Akron Main Campus,https://www.uakron.edu/healthservices,2,"['https://www.uakron.edu/healthservices/well-womens-clinic.dot', 'https://www.uakron.edu/healthservices/applicable-fees.dot']",1008,77.7,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.026,0.597,0.267,"[-1, -1]",1,"['https://www.uakron.edu/healthservices', 'https://www.uakron.edu/healthservices/applicable-fees.dot']",1
Central State University,https://studentlife.centralstate.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Cincinnati Main Campus,https://med2.uc.edu/uhs,1,['https://med2.uc.edu/uhs/pharmacy/prescription'],3351,84.93,4.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.741,0.104,[-1],1,"['https://med2.uc.edu/uhs', 'https://med2.uc.edu/uhs/pharmacy/prescription']",1
Cleveland State University,https://www.csuohio.edu/health/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kent State University at Salem,https://www.kent.edu/uhs,3,"['https://www.kent.edu/UHS/womens-clinic', 'https://www.kent.edu/UHS/student-faq', 'https://www.kent.edu/uhs/medical-history-form-1']",8629,73.3,5.59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.605,0.175,"['Thu, 16 Jul 2020 03:15:29 GMT', 'Thu, 16 Jul 2020 06:55:51 GMT', 'Thu, 16 Jul 2020 06:55:52 GMT']",1,"['https://www.kent.edu/uhs', 'https://www.kent.edu/uhs/national-eating-disorders-screening-day-flyer']",1
