University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of Wisconsin Superior,https://www.uwsuper.edu/shcs,2,"['https://www.uwsuper.edu/shcs/physicalhealth/arcw.cfm', 'https://www.uwsuper.edu/shcs/physicalhealth/hcc.cfm']",1535,84.3,4.02,4,2,2,0.033,0.513,0.32,"[-1, -1]",1,"['https://www.uwsuper.edu/shcs', 'https://www.uwsuper.edu/shcs/physicalhealth/arcw.cfm']",1
University of Wisconsin Madison,https://www.uhs.wisc.edu,10,"['https://www.uhs.wisc.edu/womens-health-clinic/contraception/', 'https://www.uhs.wisc.edu/hpv101/', 'https://www.uhs.wisc.edu/hiv-post-exposure-prevention/', 'https://www.uhs.wisc.edu/spring-break-travel-tips/', 'https://www.uhs.wisc.edu/travelers-checklist/', 'https://www.uhs.wisc.edu/medical/sexually-transmitted-infections/', 'https://www.uhs.wisc.edu/outside-cms/TravelClinicPresentation24new.swf', 'https://www.uhs.wisc.edu/wp-content/uploads/2020/05/Trans-sheets-both-CROPPED-Feminine-Fillable-FORM.pdf', 'https://www.uhs.wisc.edu/wp-content/uploads/2020/05/Trans-sheets-both-CROPPED-Masculine-FORM.pdf', 'https://www.uhs.wisc.edu/medical/cold-sores/']",82745,78.02,6.23,12,7,5,0.045,0.551,0.117,"[-1, -1, -1, -1, -1, -1, 'Thu, 08 Dec 2016 23:15:37 GMT', 'Thu, 28 May 2020 20:24:01 GMT', 'Thu, 28 May 2020 20:24:03 GMT', -1]",1,"['https://www.uhs.wisc.edu', 'https://www.uhs.wisc.edu/hiv-post-exposure-prevention/']",1
University of Wisconsin Milwaukee,https://uwm.edu/norris,,,,,,,,,,,,,,,0
University of Wisconsin Platteville,https://www.uwplatt.edu/university-services,,,,,,,,,,,,,,,0
University of Wisconsin River Falls,https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices,1,['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/PCRHS.cfm'],762,73.76,5.92,6,3,3,0.047,0.61,0.148,[-1],1,"['https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices', 'https://www.uwrf.edu/StudentHealthAndCounseling/StudentHealthServices/PCRHS.cfm']",1
University of Wisconsin Stevens Point,https://www.uwsp.edu/stuhealth/Pages,10,"['https://www.uwsp.edu/stuhealth/Pages/Condom-Fairy-Sign-Up.aspx', 'https://www.uwsp.edu/stuhealth/Pages/WhoWeAre.aspx', 'https://www.uwsp.edu/stuhealth/Pages/HPV2.aspx', 'https://www.uwsp.edu/stuhealth/Pages/HPV1.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/Sexual-Health.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/LGBTQ.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/Transgender-Care.aspx', 'https://www.uwsp.edu/stuhealth/Pages/STI.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Patient%20Information/Family-Planning.aspx', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/General%20Health%20Information.aspx']",9917,69.88,7.16,100,70,30,0.12,0.524,0.228,"['Thu, 16 Jul 2020 14:31:55 GMT', 'Thu, 16 Jul 2020 14:31:55 GMT', 'Thu, 16 Jul 2020 14:31:55 GMT', 'Thu, 16 Jul 2020 14:31:56 GMT', 'Thu, 16 Jul 2020 14:31:56 GMT', 'Thu, 16 Jul 2020 14:31:56 GMT', 'Thu, 16 Jul 2020 14:31:57 GMT', 'Thu, 16 Jul 2020 14:31:57 GMT', 'Thu, 16 Jul 2020 14:31:57 GMT', 'Thu, 16 Jul 2020 14:31:58 GMT']",1,"['https://www.uwsp.edu/stuhealth/Pages', 'https://www.uwsp.edu/stuhealth/Pages/Health%20Information/General%20Health%20Information.aspx']",1
University of Wyoming,http://www.uwyo.edu/shser,,,,,,,,,,,,,,,0
Purdue University Main Campus,https://www.purdue.edu/push,,,,,,,,,,,,,,,0
New College of Florida,https://www.ncf.edu/cwc/student-health-services,,,,,,,,,,,,,,,0
Pennsylvania College of Technology,https://www.pct.edu/campus-life/college-health-services,1,['https://www.pct.edu/campus-life/college-health-services'],1182,70.49,6.2,1,1,0,0.023,0.495,0.047,"['Thu, 16 Jul 2020 11:50:00 GMT']",0,['https://www.pct.edu/campus-life/college-health-services'],1
California State University San Marcos,https://www.csusm.edu/shcs,5,"['https://www.csusm.edu/shcs/fpact/services.html', 'https://www.csusm.edu/shcs/medicalservices/women.html', 'https://www.csusm.edu/shcs/generalinfo/generalinfo-file/initialgyn.pdf', 'https://www.csusm.edu/shcs/generalinfo/generalinfo-file/healthhistory2019.pdf', 'https://www.csusm.edu/shcs/fpact/fpactforms/family-pact-services.pdf']",838,78.55,4.6,4,2,2,0.035,0.529,0.253,"[-1, -1, 'Thu, 14 Sep 2017 15:56:45 GMT', 'Mon, 16 Sep 2019 23:10:07 GMT', 'Thu, 14 Sep 2017 15:56:44 GMT']",1,"['https://www.csusm.edu/shcs', 'https://www.csusm.edu/shcs/fpact/services.html']",1
University of Washington Tacoma Campus,https://www.tacoma.uw.edu/student-health-services,1,['https://www.tacoma.uw.edu/student-health-services/sexually-transmitted-diseases-stds'],1435,73.94,7.13,4,2,2,0.034,0.285,0.314,"['Thu, 16 Jul 2020 14:32:21 GMT']",-1,[],1
Arizona State University West,https://eoss.asu.edu/health,,,,,,,,,,,,,,,0
California State University Monterey Bay,https://csumb.edu/health,1,['https://csumb.edu/health/medical-services-available-chc'],507,62.77,9.83,2,1,1,0.023,0.487,0.066,[-1],1,"['https://csumb.edu/health', 'https://csumb.edu/health/medical-services-available-chc']",1
Arizona State University Polytechnic,https://eoss.asu.edu/health,,,,,,,,,,,,,,,0
Florida Gulf Coast University,https://www.fgcu.edu/studentlife/studenthealth,,,,,,,,,,,,,,,0
California State University Channel Islands,https://www.csuci.edu/studenthealth,3,"['https://www.csuci.edu/studenthealth/resources.htm', 'https://www.csuci.edu/studenthealth/our-services.htm', 'https://www.csuci.edu/studenthealth/documents/standard-screenings.pdf']",561,19.39,15.69,2,1,1,0.035,0.775,0.07,"[-1, -1, 'Tue, 26 May 2020 15:19:58 GMT']",1,"['https://www.csuci.edu/studenthealth', 'https://www.csuci.edu/studenthealth/our-services.htm']",1
University of California Merced,https://health.ucmerced.edu,7,"['https://health.ucmerced.edu/services/mens-health', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/birthcontrol.pdf', 'https://health.ucmerced.edu/services/womens-health', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/fall_2015_ncha.pdf', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/ncha_2008_survey_0.pdf', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/fall_2013_ncha.pdf', 'https://health.ucmerced.edu/sites/health.ucmerced.edu/files/page/documents/fall_2011_ncha.pdf']",3654,79.76,5.91,26,16,10,0.07,0.547,0.231,"['Thu, 16 Jul 2020 14:32:32 GMT', 'Wed, 26 Apr 2017 17:09:14 GMT', 'Thu, 16 Jul 2020 14:32:33 GMT', 'Thu, 01 Mar 2018 23:30:28 GMT', 'Thu, 01 Mar 2018 23:29:14 GMT', 'Thu, 01 Mar 2018 23:30:14 GMT', 'Thu, 01 Mar 2018 23:29:52 GMT']",1,"['https://health.ucmerced.edu', 'https://health.ucmerced.edu/services/womens-health']",1
Georgia Gwinnett College,https://www.ggc.edu/student-life/student-services/health-services,1,['https://www.ggc.edu/student-life/student-services/health-services/index.html'],1461,58.57,8.19,4,2,2,0.028,0.628,0.098,[-1],-1,[],1
University of South Florida St Petersburg,https://www.stpetersburg.usf.edu/student-life/wellness,2,"['https://www.stpetersburg.usf.edu/student-life/wellness/documents/gyn-history-form-sp1.pdf', 'https://www.stpetersburg.usf.edu/student-life/wellness/prevention-services/outreach.aspx']",2090,73.78,6.04,1,1,0,0.024,0.53,0.264,"['Tue, 26 May 2020 15:33:21 GMT', -1]",1,"['https://www.stpetersburg.usf.edu/student-life/wellness', 'https://www.stpetersburg.usf.edu/student-life/wellness/prevention-services/outreach.aspx']",1
University of South Florida Sarasota Manatee,https://www.sarasotamanatee.usf.edu/campus-life/health-and-safety/counseling-and-wellness-center,,,,,,,,,,,,,,,0
Augusta University,https://www.augusta.edu/shs,5,"['https://www.augusta.edu/shs/safe_sex_supplies.php', 'https://www.augusta.edu/shs/mens-sexual-health.php', 'https://www.augusta.edu/shs/birth-control-methods.php', 'https://www.augusta.edu/shs/onlineresources.php', 'https://www.augusta.edu/shs/womens-health.php']",9334,75.96,5.06,27,20,7,0.076,0.52,0.162,"[-1, -1, -1, -1, -1]",2,"['https://www.augusta.edu/shs', 'https://www.augusta.edu/shs/flu.php', 'https://www.augusta.edu/shs/safe_sex_supplies.php']",1
Middle Georgia State University,https://www.mga.edu/health-clinic,1,['https://www.mga.edu/health-clinic/health-topics.php'],5779,56.73,10.35,7,4,3,0.052,0.468,0.172,[-1],1,"['https://www.mga.edu/health-clinic', 'https://www.mga.edu/health-clinic/health-topics.php']",1
University of North Georgia,https://ung.edu/student-health-services,,,,,,,,,,,,,,,0
University of North Texas at Dallas,https://studentaffairs.unt.edu/student-health-and-wellness-center,10,"['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/condom-club', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/health-education', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/take-precautions-against-zika-virus-when-traveling', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/coronavirus-appointment-updates', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/meadows-center-health-resources', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/dont-forget-these-important-items-for-move-in', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/what-to-bring-to-college', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/administrative/health-center-pricing', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",9007,66.41,8.02,66,44,22,0.087,0.564,0.083,"['Thu, 16 Jul 2020 14:29:22 GMT', 'Thu, 16 Jul 2020 14:29:23 GMT', 'Thu, 16 Jul 2020 14:29:23 GMT', 'Thu, 16 Jul 2020 14:29:23 GMT', 'Thu, 16 Jul 2020 14:29:24 GMT', 'Thu, 16 Jul 2020 14:29:24 GMT', 'Thu, 16 Jul 2020 14:29:24 GMT', 'Thu, 16 Jul 2020 14:29:24 GMT', 'Thu, 16 Jul 2020 14:29:25 GMT', 'Thu, 16 Jul 2020 14:29:25 GMT']",1,"['https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health']",1
Kennesaw State University,https://studenthealth.kennesaw.edu,,,,,,,,,,,,,,,0
Purdue University Northwest,https://www.pnw.edu/health-care-facilities,,,,,,,,,,,,,,,0
