University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD,Progesterone IUD,Progestin,Hormonal IUD,Mirena,Skyla,Kyleena,Liletta,Copper IUD,Non-Hormonal IUD,Nonhormonal IUD,Paragard,Contraceptive implant,Nexplanon,Contraceptive injection,Control shot,Depo-Provera,Depo,emergency contraception,emergency contraceptives,morning after pill,Plan B,levonorgestrel,ella,ulipristal acetate,contraceptive pill,control pill,diaphragm,spermicide,contraceptive patch,control patch,vaginal ring,control ring,contraceptive ring,cervical cap,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of North Carolina at Chapel Hill,https://campushealth.unc.edu,15,"['https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/iud-and-implant', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/pill-patch-and-ring', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control/iud-and-implant/pre-insertion-instructions', 'https://campushealth.unc.edu/services/gynecology/getting-prescription-birth-control', 'https://campushealth.unc.edu/sites/campushealth.unc.edu/files/documents/IUD2019.pdf', 'https://campushealth.unc.edu/', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception/emergency-contraception-faq', 'https://campushealth.unc.edu/health-topics/sexual-health/contraception/emergency-contraception/options-emergency-contraception', 'https://campushealth.unc.edu/oral-contraceptive-pill-patient-education-video', 'https://campushealth.unc.edu/services/pharmacy/pharmacy-faqs', 'https://campushealth.unc.edu/services/pharmacy']",21676,71.21,7.02,225,54,48,0,16,1,4,4,5,5,4,0,0,5,1,4,0,0,0,1,44,0,1,12,0,6,0,3,7,0,0,0,0,0,0,0,0,0.141,0.591,0.107,"['Sun, 16 Aug 2020 03:40:44 GMT', 'Sun, 16 Aug 2020 03:56:47 GMT', 'Sun, 16 Aug 2020 04:06:46 GMT', 'Sun, 16 Aug 2020 06:24:20 GMT', 'Fri, 11 Jan 2019 18:58:40 GMT', 'Tue, 17 Sep 2019 21:05:38 GMT', 'Sun, 16 Aug 2020 03:41:10 GMT', 'Tue, 17 Sep 2019 20:39:21 GMT', 'Sun, 16 Aug 2020 06:24:22 GMT', 'Sun, 16 Aug 2020 06:24:24 GMT', 'Sun, 16 Aug 2020 06:24:26 GMT', 'Sun, 16 Aug 2020 06:24:28 GMT', 'Sun, 16 Aug 2020 06:24:29 GMT', 'Sun, 16 Aug 2020 06:24:31 GMT', 'Sun, 16 Aug 2020 03:54:27 GMT']",0,['https://campushealth.unc.edu'],1
University of North Carolina at Charlotte,https://studenthealth.uncc.edu,4,"['https://studenthealth.uncc.edu/general-information/costs-charges', 'https://studenthealth.uncc.edu/payments', 'https://studenthealth.uncc.edu/pharmacy/otc-medications']",3071,76.04,5.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.75,0.067,-1,1,"['https://studenthealth.uncc.edu', 'https://studenthealth.uncc.edu/pharmacy']",1
University of North Carolina at Greensboro,https://shs.uncg.edu,14,"['https://shs.uncg.edu/contraception-birth-control-methods', 'https://shs.uncg.edu/taking-oral-contraceptive-pills-ocps', 'https://shs.uncg.edu/womens-health', 'https://shs.uncg.edu/womens-clinic', 'https://shs.uncg.edu/pregnancy-testing', 'https://shs.uncg.edu/women-3/gyn', 'https://shs.uncg.edu/wp-content/uploads/MedicalHistoryFormSingle.pdf', 'http://shs.uncg.edu/wp-content/uploads/medicalhistory.pdf', 'https://shs.uncg.edu/rx', 'https://shs.uncg.edu/old-pagepharmacy/otc/gyn', 'https://shs.uncg.edu/old-pagepharmacy/otc/complete']",5330,72.84,6.58,81,27,6,0,0,0,2,4,0,0,0,0,0,5,0,4,0,0,0,2,0,0,0,1,0,2,0,6,1,6,5,0,0,2,0,3,5,0.094,0.611,0.125,"[-1, -1, -1, -1, -1, -1, 'Thu, 10 Jan 2019 14:10:09 GMT', 'Tue, 22 May 2018 17:29:16 GMT', 'Tue, 07 Aug 2018 18:24:56 GMT', -1, -1, -1, 'Thu, 02 Feb 2017 15:26:27 GMT', -1]",1,"['https://shs.uncg.edu', 'https://shs.uncg.edu/rx']",1
North Carolina Central University,https://www.nccu.edu/life-nc-central/health-and-well-being/student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
North Carolina State University at Raleigh,https://healthypack.dasa.ncsu.edu,13,"['https://healthypack.dasa.ncsu.edu/care-provided/womens-health/contraception/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/', 'https://healthypack.dasa.ncsu.edu/wp-content/uploads/sites/15/2019/01/2018-2019-Charge-List-Spring.pdf', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/annual-well-woman-visit/', 'https://healthypack.dasa.ncsu.edu/appointments/', 'https://healthypack.dasa.ncsu.edu/care-provided/womens-health/pregnancy-testing/', 'https://healthypack.dasa.ncsu.edu/med-safe-drop-box/', 'https://healthypack.dasa.ncsu.edu/care-provided/', 'https://healthypack.dasa.ncsu.edu/health-resources/rape-andor-sexual-assault-resources/', 'https://healthypack.dasa.ncsu.edu/how-to-stay-safe-over-spring-break-so-that-you-have-fun/']",7862,68.49,7.57,113,21,14,0,7,0,1,2,1,0,0,0,0,2,5,5,0,0,0,8,9,0,0,6,4,6,0,1,1,4,9,1,0,2,0,0,4,0.098,0.546,0.185,"[-1, -1, 'Thu, 01 Feb 2018 20:21:44 GMT', 'Wed, 02 Jan 2019 15:49:36 GMT', 'Mon, 13 Aug 2018 12:42:41 GMT', -1, -1, -1, -1, 'Mon, 22 Jul 2019 15:31:00 GMT', -1, -1, -1]",1,"['https://healthypack.dasa.ncsu.edu', 'https://healthypack.dasa.ncsu.edu/appointments/']",1
University of North Carolina Wilmington,https://uncw.edu/healthservices,9,"['https://uncw.edu/healthservices/shc_faqs.html', 'https://uncw.edu/healthservices/documents/MedicalHistory-2019.pdf', 'https://uncw.edu/healthservices/documents/immunization_medicalhistorypacketspr19.pdf', 'https://uncw.edu/healthservices/pharmacy.html']",1130,76.84,5.78,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.578,0.137,"[-1, -1, -1, -1, -1, -1, 'Mon, 04 May 2020 12:39:00 GMT', -1, -1]",1,"['https://uncw.edu/healthservices', 'https://uncw.edu/healthservices/pharmacy.html']",1
University of North Carolina at Pembroke,https://www.uncp.edu/campus-life/student-health-services,5,"['https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/birth-control', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/programs', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/stds-and-stis', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health/tools']",4129,64.63,7.25,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.055,0.531,0.243,"['Sun, 16 Aug 2020 06:28:23 GMT', 'Sun, 16 Aug 2020 06:28:24 GMT', 'Sun, 16 Aug 2020 06:28:25 GMT', 'Sun, 16 Aug 2020 06:28:26 GMT', 'Sun, 16 Aug 2020 06:28:27 GMT']",2,"['https://www.uncp.edu/campus-life/student-health-services', 'https://www.uncp.edu/campus-life/student-health-services/general-health', 'https://www.uncp.edu/campus-life/student-health-services/general-health/sexual-health']",1
Winston Salem State University,https://www.wssu.edu/student-life/university-wellness-center,4,"['https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/_files/documents/otc-price-comparison.pdf']",2085,63.09,7.46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.471,-0.024,"[-1, 'Mon, 10 Aug 2020 21:01:12 GMT', 'Mon, 10 Aug 2020 21:01:12 GMT', 'Mon, 10 Aug 2020 21:01:13 GMT']",1,"['https://www.wssu.edu/student-life/university-wellness-center', 'https://www.wssu.edu/student-life/university-wellness-center/health-services/index.html']",1
Western Carolina University,https://www.wcu.edu/experience/health-and-wellness/health-services,1,['https://www.wcu.edu/experience/health-and-wellness/health-services/index.aspx'],1692,71.21,5.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.515,0.133,[-1],1,"['https://www.wcu.edu/experience/health-and-wellness/health-services', 'https://www.wcu.edu/experience/health-and-wellness/health-services/index.aspx']",1
Dickinson State University,https://www.dickinsonstate.edu/student-services/student-resource-and-opportunity-soar-center/health-wellness-and-safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Mayville State University,https://mayvillestate.edu/student-resources/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Minot State University,https://www.minotstateu.edu/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of North Dakota,https://und.edu/student-life/student-health,2,['https://und.edu/student-life/student-health/'],1125,77.44,4.65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.661,0.227,"[-1, 'Tue, 21 Jul 2020 02:28:14 GMT']",0,['https://und.edu/student-life/student-health'],1
North Dakota State University Main Campus,https://www.ndsu.edu/studenthealthservice,5,"['https://www.ndsu.edu/studenthealthservice/healthpromotion/sexually_transmitted_diseases_stds/', 'https://www.ndsu.edu/studenthealthservice/staff/meet_the_providers/', 'https://www.ndsu.edu/studenthealthservice/services/clinical_services/', 'https://www.ndsu.edu/studenthealthservice/telehealth_services/', 'https://www.ndsu.edu/studenthealthservice/sexual_assault_prevention_and_advocacy/get_help/']",4795,54.69,10.09,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.546,0.152,"[-1, -1, -1, -1, -1]",1,"['https://www.ndsu.edu/studenthealthservice', 'https://www.ndsu.edu/studenthealthservice/telehealth_services/']",1
Valley City State University,https://www.vcsu.edu/student-life/counseling-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Akron Main Campus,https://www.uakron.edu/healthservices,2,"['https://www.uakron.edu/healthservices/well-womens-clinic.dot', 'https://www.uakron.edu/healthservices/applicable-fees.dot']",1008,77.7,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.026,0.597,0.267,"[-1, -1]",1,"['https://www.uakron.edu/healthservices', 'https://www.uakron.edu/healthservices/applicable-fees.dot']",1
Central State University,https://www.centralstate.edu/current/health/old,1,['https://www.centralstate.edu/current/health/old/insurance.html'],1050,78.59,4.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.372,0.219,[-1],-1,[],1
University of Cincinnati Main Campus,https://med2.uc.edu/uhs,2,"['https://med2.uc.edu/uhs/clinics/womenshealth', 'https://med2.uc.edu/uhs/pharmacy/prescription']",6837,74.01,6.34,42,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,3,0,0,0,0,2,1,0,0,2,2,0,0,0,0.118,0.591,0.125,"[-1, -1]",1,"['https://med2.uc.edu/uhs', 'https://med2.uc.edu/uhs/clinics/womenshealth']",1
Cleveland State University,https://www.csuohio.edu/health/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kent State University at Salem,https://www.kent.edu/UHS/student-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kent State University at Kent,https://www.kent.edu/UHS/student-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Miami University Oxford,https://miamioh.edu/student-life/student-health-service,1,['https://miamioh.edu/student-life/student-health-service/services/gynecology/index.html'],422,50.22,9.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.536,0.194,[-1],6,"['https://miamioh.edu/student-life/student-health-service', 'https://miamioh.edu/student-life/student-health-service/student-insurance/index.html', 'https://miamioh.edu/student-life/student-health-service/about/meet-the-clinicians/index.html', 'https://miamioh.edu/student-life/student-health-service/about/FAQ/index.html', 'https://miamioh.edu/student-life/student-health-service/medical-records/index.html', 'https://miamioh.edu/student-life/student-health-service/services/immunizations/index.html', 'https://miamioh.edu/student-life/student-health-service/services/gynecology/index.html']",1
Ohio State University Lima Campus,https://shs.osu.edu,4,"['https://shs.osu.edu/services/gynecologic-services/contraceptives', 'https://shs.osu.edu/documents/medical-history-1118.pdf', 'https://shs.osu.edu/services/gynecologic-services']",1251,64.87,7.13,21,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0.09,0.607,0.215,"[-1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services/contraceptives']",1
Ohio State University Mansfield Campus,https://shs.osu.edu,4,"['https://shs.osu.edu/services/gynecologic-services/contraceptives', 'https://shs.osu.edu/documents/medical-history-1118.pdf', 'https://shs.osu.edu/services/gynecologic-services']",1251,64.87,7.13,21,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0.09,0.607,0.215,"[-1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services/contraceptives']",1
Ohio State University Main Campus,https://shs.osu.edu,4,"['https://shs.osu.edu/services/gynecologic-services/contraceptives', 'https://shs.osu.edu/documents/medical-history-1118.pdf', 'https://shs.osu.edu/services/gynecologic-services']",1251,64.87,7.13,21,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0.09,0.607,0.215,"[-1, -1, -1, -1]",1,"['https://shs.osu.edu', 'https://shs.osu.edu/services/gynecologic-services/contraceptives']",1
Ohio University Main Campus,https://www.ohio.edu/student-insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Shawnee State University,https://www.shawnee.edu/campus-life/student-health-counseling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Toledo,https://www.utoledo.edu/healthservices/hsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Wright State University Main Campus,https://www.wright.edu/student-health-services,1,['https://www.wright.edu/student-health-services/health-care-and-wellness-services'],375,76.17,5.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.678,0.097,"['Sun, 16 Aug 2020 06:34:04 GMT']",1,"['https://www.wright.edu/student-health-services', 'https://www.wright.edu/student-health-services/health-care-and-wellness-services']",1
Wright State University Lake Campus,https://www.wright.edu/student-health-services,1,['https://www.wright.edu/student-health-services/health-care-and-wellness-services'],375,76.17,5.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.678,0.097,"['Sun, 16 Aug 2020 06:34:04 GMT']",1,"['https://www.wright.edu/student-health-services', 'https://www.wright.edu/student-health-services/health-care-and-wellness-services']",1
Youngstown State University,https://ysu.edu/wick-primary-care-ysu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cameron University,https://www.cameron.edu/wellnesscenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Central Oklahoma,https://www.uco.edu/offices/wellness/services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
East Central University,https://www.ecok.edu/current-students/student-services/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Langston University,https://www.langston.edu/healthclinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Northeastern State University,https://offices.nsuok.edu/studentaffairs/Student-Services/Student-Health-Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Northwestern Oklahoma State University,https://www.nwosu.edu/student-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Oklahoma State University Main Campus,https://uhs.okstate.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Oklahoma Norman Campus,https://www.ou.edu/healthservices,3,"['https://www.ou.edu/healthservices/medical-services/womenscenter', 'https://www.ou.edu/healthservices/patient-education---brochures', 'http://www.ou.edu/healthservices/medical-services.html']",1502,58.89,8.59,18,1,6,0,1,1,3,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035,0.67,0.089,"[-1, -1, -1]",1,"['https://www.ou.edu/healthservices', 'https://www.ou.edu/healthservices/patient-education---brochures.html']",1
Oklahoma State University Institute of Technology,https://osuit.edu/student-union/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Rogers State University,https://www.rsu.edu/campus-life/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Science and Arts of Oklahoma,https://usao.edu/student-life/student-services/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Southeastern Oklahoma State University,https://www.se.edu/student-wellness/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Southwestern Oklahoma State University,https://www.swosu.edu/about/conference-centers-facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Eastern Oregon University,https://www.eou.edu/health,5,"['https://www.eou.edu/health/health-services/', 'https://www.eou.edu/health/faqs/', 'https://www.eou.edu/health/files/2016/09/NCHA-II-WEB-SPRING-2018-EASTERN-OREGON-UNIVERSITY-EXECUTIVE-SUMMARY.pdf']",1032,70.76,6.36,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.024,0.553,0.135,"[-1, -1, 'Fri, 17 May 2019 17:03:37 GMT', 'Fri, 17 May 2019 17:03:37 GMT', 'Fri, 17 May 2019 17:03:37 GMT']",1,"['https://www.eou.edu/health', 'https://www.eou.edu/health/health-services/']",1
Oregon Institute of Technology,https://www.oit.edu/campus-life/student-health,1,['https://www.oit.edu/campus-life/student-health/medical-clinic'],1228,54.64,10.38,22,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.097,0.588,0.239,[-1],1,"['https://www.oit.edu/campus-life/student-health', 'https://www.oit.edu/campus-life/student-health/medical-clinic']",1
Oregon State University,https://studenthealth.oregonstate.edu,15,"['https://studenthealth.oregonstate.edu/clinical-services/oregon-contraceptive-care', 'https://studenthealth.oregonstate.edu/contraception', 'https://studenthealth.oregonstate.edu/ccare2017', 'https://studenthealth.oregonstate.edu/health-promotion/sexual-health/contraception/hormonal-methods', 'https://studenthealth.oregonstate.edu/sexualhealth', 'https://studenthealth.oregonstate.edu/book/export/html/1411', 'https://studenthealth.oregonstate.edu/book/export/html/277', 'https://studenthealth.oregonstate.edu/sexual-and-reproductive-health/pregnancy', 'https://studenthealth.oregonstate.edu/questions', 'https://studenthealth.oregonstate.edu/book/export/html/315', 'https://studenthealth.oregonstate.edu/survivor-advocacy-resource-center/sexual-assault-resources', 'https://studenthealth.oregonstate.edu/book/export/html/721', 'https://studenthealth.oregonstate.edu/book/export/html/1011', 'https://studenthealth.oregonstate.edu/survivor-advocacy-resource-center/confidential-resources']",19256,71.23,6.53,78,18,17,0,17,0,2,1,1,0,0,0,0,6,0,1,0,0,0,2,5,0,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0.089,0.518,0.135,"['Sun, 16 Aug 2020 06:34:53 GMT', 'Sun, 16 Aug 2020 05:59:24 GMT', 'Sun, 16 Aug 2020 06:34:54 GMT', 'Sun, 16 Aug 2020 06:34:54 GMT', 'Sun, 16 Aug 2020 06:34:55 GMT', 'Sun, 16 Aug 2020 06:34:56 GMT', 'Sun, 16 Aug 2020 06:34:56 GMT', 'Sun, 16 Aug 2020 06:34:57 GMT', 'Sun, 16 Aug 2020 06:34:57 GMT', 'Sun, 16 Aug 2020 06:34:58 GMT', 'Sun, 16 Aug 2020 06:21:13 GMT', 'Sun, 16 Aug 2020 06:34:59 GMT', 'Thu, 01 Jan 1970 00:00:00 GMT', 'Sun, 16 Aug 2020 06:35:00 GMT', 'Sun, 16 Aug 2020 06:35:01 GMT']",1,"['https://studenthealth.oregonstate.edu', 'https://studenthealth.oregonstate.edu/survivor-advocacy-resource-center/sexual-assault-resources']",1
University of Oregon,https://health.uoregon.edu,13,"['https://health.uoregon.edu/birthcontrol', 'https://health.uoregon.edu/node/67', 'https://health.uoregon.edu/sexualhealth', 'https://health.uoregon.edu/faqs', 'https://health.uoregon.edu/pharmacy', 'https://health.uoregon.edu/files/birthcontrol-iconpng', 'https://health.uoregon.edu/sites/health1.uoregon.edu/files/2018-19_Student_Guide_Domestic.pdf', 'https://health.uoregon.edu/insurancewaivers', 'https://health.uoregon.edu/supplies', 'https://health.uoregon.edu/SANE', 'https://health.uoregon.edu/sensitive-exam']",17432,66.4,7.74,55,14,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,1,9,0,6,0,0,4,1,4,0,0,1,0,0,0,0.077,0.575,0.127,"['Sun, 16 Aug 2020 06:40:40 GMT', 'Sun, 16 Aug 2020 06:40:41 GMT', 'Sun, 16 Aug 2020 06:40:41 GMT', 'Sun, 16 Aug 2020 06:40:42 GMT', 'Sun, 16 Aug 2020 06:40:42 GMT', 'Thu, 01 Jun 2017 22:47:38 GMT', 'Sun, 16 Aug 2020 06:40:43 GMT', 'Thu, 01 Jun 2017 23:13:30 GMT', 'Wed, 28 Nov 2018 23:15:07 GMT', 'Sun, 16 Aug 2020 06:40:45 GMT', 'Sun, 16 Aug 2020 06:40:45 GMT', 'Sun, 16 Aug 2020 06:40:46 GMT', 'Sun, 16 Aug 2020 06:40:46 GMT']",1,"['https://health.uoregon.edu', 'https://health.uoregon.edu/faqs']",1
Portland State University,https://www.pdx.edu/health-counseling,3,"['https://www.pdx.edu/health-counseling/health', 'https://www.pdx.edu/health-counseling/telehealth-services']",1832,78.88,5.36,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.518,0.178,"['Sat, 15 Aug 2020 12:16:59 GMT', 'Sat, 15 Aug 2020 12:17:01 GMT', 'Wed, 04 Mar 2020 20:11:02 GMT']",1,"['https://www.pdx.edu/health-counseling', 'https://www.pdx.edu/health-counseling/telehealth-services']",1
Southern Oregon University,https://inside.sou.edu/health,2,"['https://inside.sou.edu/health/services.html', 'https://inside.sou.edu/health/webresources.html']",3200,70.16,6.19,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.068,0.592,0.15,"['Sun, 16 Aug 2020 06:46:15 GMT', 'Sun, 16 Aug 2020 06:46:16 GMT']",1,"['https://inside.sou.edu/health', 'https://inside.sou.edu/health/services.html']",1
