University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of Houston,https://www.uh.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lamar University,https://www.lamar.edu/students/student-engagement/student-health-center,1,['https://www.lamar.edu/students/student-engagement/student-health-center/frequently-asked-questions.html'],725,73.4,6.52,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.589,0.159,"['Wed, 12 Aug 2020 21:48:34 GMT']",1,"['https://www.lamar.edu/students/student-engagement/student-health-center', 'https://www.lamar.edu/students/student-engagement/student-health-center/frequently-asked-questions.html']",1
Texas A & M International University,https://www.tamiu.edu/health,3,"['https://www.tamiu.edu/health/services.shtml', 'https://www.tamiu.edu/health/stuhealth.shtml']",1021,55.62,8.25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.016,0.615,0.07,"[-1, -1, 'Sat, 15 Aug 2020 07:00:42 GMT']",1,"['https://www.tamiu.edu/health', 'https://www.tamiu.edu/health/services.shtml']",1
Midwestern State University,https://msutexas.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of North Texas,https://studentaffairs.unt.edu/student-health-and-wellness-center,12,"['https://studentaffairs.unt.edu/student-health-and-wellness-center/services/gynecological-health', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/health-and-wellness-faq', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/health-education-programming', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/condom-club', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/health-education', 'https://studentaffairs.unt.edu/student-health-and-wellness-center', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/services/meadows-center-health-resources', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/dont-forget-these-important-items-for-move-in', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/what-to-bring-to-college', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/resources/summer-brings-more-mosquitoes-take-necessary-precautions', 'https://studentaffairs.unt.edu/student-health-and-wellness-center/coronavirus-appointment-updates']",12101,67.9,7.87,132,32,8,0,0,0,2,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,42,22,0.049,0.579,0.105,"['Sat, 15 Aug 2020 08:52:09 GMT', 'Sat, 15 Aug 2020 08:27:19 GMT', 'Sat, 15 Aug 2020 13:19:17 GMT', 'Sat, 15 Aug 2020 08:56:45 GMT', 'Sat, 15 Aug 2020 08:44:39 GMT', 'Sat, 15 Aug 2020 13:19:18 GMT', 'Sat, 15 Aug 2020 13:17:32 GMT', 'Sat, 15 Aug 2020 10:38:35 GMT', 'Sat, 15 Aug 2020 12:15:28 GMT', 'Sat, 15 Aug 2020 13:19:19 GMT', 'Sat, 15 Aug 2020 13:19:20 GMT', 'Sat, 15 Aug 2020 11:27:00 GMT']",0,['https://studentaffairs.unt.edu/student-health-and-wellness-center'],1
The University of Texas Rio Grande Valley,https://www.utrgv.edu/health-services,3,"['https://www.utrgv.edu/health-services/womens-wellness/index.htm', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm', 'https://www.utrgv.edu/health-services/services/index.htm']",1682,52.47,10.18,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0.047,0.514,0.221,"['Thu, 12 Sep 2019 14:48:31 GMT', 'Thu, 12 Sep 2019 14:48:32 GMT', 'Thu, 12 Sep 2019 14:48:33 GMT']",1,"['https://www.utrgv.edu/health-services', 'https://www.utrgv.edu/health-services/womens-wellness/womens-wellness-faqs/index.htm']",1
Prairie View A & M University,https://www.pvamu.edu/healthservices,3,"['https://www.pvamu.edu/healthservices/2019/05/06/panthers-promoting-healthy-decisions/', 'https://www.pvamu.edu/healthservices/medicalservices/health-education/', 'https://www.pvamu.edu/healthservices/medicalservices/general-services/']",2572,56.73,9.58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0.013,0.539,0.269,"[-1, -1, -1]",1,"['https://www.pvamu.edu/healthservices', 'https://www.pvamu.edu/healthservices/medicalservices/health-education/']",1
Sam Houston State University,https://www.shsu.edu/dept/student-health-center,7,"['https://www.shsu.edu/dept/student-health-center/appointment-types', 'http://www.shsu.edu/dept/student-health-center/documents/SHSU+OTC+LIST+2_.pdf', 'https://www.shsu.edu/dept/student-health-center/health-promotions/documents/2018+DFSCA+Annual+Notification.pdf', 'https://www.shsu.edu/dept/student-health-center/services']",4160,56.11,9.45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.011,0.752,0.092,"[-1, -1, -1, -1, 'Mon, 26 Feb 2018 19:35:43 +0000', -1, 'Mon, 13 Jan 2020 20:34:52 +0000']",1,"['https://www.shsu.edu/dept/student-health-center', 'https://www.shsu.edu/dept/student-health-center/appointment-types']",1
Stephen F Austin State University,http://www.sfasu.edu/life-at-sfa/health-safety/health-clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas State University,https://www.healthcenter.txstate.edu,12,"['https://www.healthcenter.txstate.edu/SERVICES.html', 'https://www.healthcenter.txstate.edu/ABOUT/providers.html', 'https://www.healthcenter.txstate.edu/Round-Rock-Student-Health-Center.html', 'https://www.healthcenter.txstate.edu/APPTS.html', 'https://www.healthcenter.txstate.edu/CHARGES-INSURANCE/Health-Insurance-Options-for-Students.html', 'https://www.healthcenter.txstate.edu/covid-19/', 'https://www.healthcenter.txstate.edu/HPS/request-presentation.html', 'https://www.healthcenter.txstate.edu/AFTER-HOURS/sexual-assault-resources.html', 'https://www.healthcenter.txstate.edu/covid-19.html', 'https://www.healthcenter.txstate.edu/SERVICES/STI-Screenings-and-HIV-Testing.html', 'https://www.healthcenter.txstate.edu/Appt_Info', 'https://www.healthcenter.txstate.edu/SERVICES/LGBTQIA-Health.html']",27034,72.03,6.51,52,10,5,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,13,6,0.069,0.563,0.138,"['Wed, 12 Aug 2020 22:10:11 GMT', 'Thu, 06 Aug 2020 03:51:52 GMT', 'Wed, 12 Aug 2020 19:29:22 GMT', 'Wed, 12 Aug 2020 15:34:11 GMT', 'Wed, 12 Aug 2020 15:47:04 GMT', 'Fri, 14 Aug 2020 19:58:19 GMT', 'Mon, 10 Aug 2020 15:23:05 GMT', 'Wed, 12 Aug 2020 18:54:34 GMT', 'Fri, 14 Aug 2020 21:28:10 GMT', 'Wed, 12 Aug 2020 19:47:36 GMT', 'Thu, 13 Aug 2020 12:56:22 GMT', 'Fri, 14 Aug 2020 21:47:51 GMT']",1,"['https://www.healthcenter.txstate.edu', 'https://www.healthcenter.txstate.edu/CHARGES-INSURANCE/Health-Insurance-Options-for-Students.html']",1
Sul Ross State University,https://www.sulross.edu/page/343/student-health-services,1,['https://www.sulross.edu/page/343/student-health-services'],1069,61.34,8.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.536,0.2,"['Sat, 15 Aug 2020 13:21:12 GMT']",0,['https://www.sulross.edu/page/343/student-health-services'],1
Tarleton State University,https://www.tarleton.edu/healthservices,9,"['http://www.tarleton.edu/healthservices/womens.html', 'http://www.tarleton.edu/healthservices/services/stephenville.html', 'http://www.tarleton.edu/healthservices/forms/stephenville.html', 'https://www.tarleton.edu/healthservices/documents/forms/fhhf.pdf', 'https://www.tarleton.edu/healthservices/documents/forms/pap%20smear%20release_1_.pdf']",1316,59.21,8.16,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.047,0.691,0.148,"[-1, 'Thu, 13 Aug 2020 16:53:23 GMT', -1, 'Thu, 13 Aug 2020 16:53:07 GMT', -1, 'Thu, 13 Aug 2020 16:53:17 GMT', 'Thu, 13 Aug 2020 16:53:14 GMT', 'Thu, 13 Aug 2020 16:53:17 GMT', 'Thu, 13 Aug 2020 16:53:18 GMT']",1,"['https://www.tarleton.edu/healthservices', 'https://www.tarleton.edu/healthservices/services/stephenville.html']",1
Texas A & M University Kingsville,http://www.tamuk.edu/shw,1,['https://www.tamuk.edu/shw/events.html'],318,83.07,3.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.003,0.692,-0.021,"['Wed, 08 Jul 2020 18:39:45 GMT']",1,"['http://www.tamuk.edu/shw', 'http://www.tamuk.edu/shw/events.html']",1
Texas A & M University College Station,https://shs.tamu.edu,10,"['https://shs.tamu.edu/services/', 'https://shs.tamu.edu/coronavirus/', 'https://shs.tamu.edu/presentation-request/', 'http://shs.tamu.edu/wp-content/uploads/2020/03/FAQ-COVID-19-Version12.pdf', 'https://shs.tamu.edu/summer-services/', 'https://shs.tamu.edu/marketing-request/', 'https://shs.tamu.edu/page/6/?device=desktop&device=desktop']",5877,51.53,10.74,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.076,0.541,0.199,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://shs.tamu.edu', 'https://shs.tamu.edu/services/']",1
The University of Texas at Arlington,https://www.uta.edu/healthservices,5,"['https://www.uta.edu/healthservices/fees%20and%20services/womens-health.php', 'https://www.uta.edu/healthservices/_downloads/CommonProceduresServicesPriceList1.pdf', 'https://www.uta.edu/healthservices/fees%20and%20services/pharmacy.php']",1507,69.86,7.53,15,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0.061,0.621,0.144,"[-1, 'Thu, 24 Oct 2019 16:30:31 GMT', 'Wed, 20 May 2020 19:48:28 GMT', 'Tue, 22 Aug 2017 17:58:35 GMT', -1]",2,"['https://www.uta.edu/healthservices', 'https://www.uta.edu/healthservices/fees%20and%20services/index.php', 'https://www.uta.edu/healthservices/fees%20and%20services/pharmacy.php']",1
The University of Texas at Austin,https://www.healthyhorns.utexas.edu,24,"['https://www.healthyhorns.utexas.edu/hs_pills.html', 'https://www.healthyhorns.utexas.edu/HT/HT_diarrhea.html', 'https://www.healthyhorns.utexas.edu/hormonalmethods.html', 'https://www.healthyhorns.utexas.edu/HT/HT_pid.html', 'https://www.healthyhorns.utexas.edu/womenshealth.html', 'http://www.healthyhorns.utexas.edu/HT/HT_migraine.html', 'https://www.healthyhorns.utexas.edu/hs_ring.html', 'http://www.healthyhorns.utexas.edu/HT/HT_mononucleosis.html', 'https://www.healthyhorns.utexas.edu/HT/HTC_I.html', 'https://www.healthyhorns.utexas.edu/HT/HT_fibrocysticbreasts.html', 'https://www.healthyhorns.utexas.edu/hs_uhssexualassaultforensicexams.html', 'https://www.healthyhorns.utexas.edu/HT/HT_migraine.html', 'https://www.healthyhorns.utexas.edu/HT/HT_naloxone.html', 'https://www.healthyhorns.utexas.edu/HT/HT_ringworm.html', 'https://www.healthyhorns.utexas.edu/HT/HT_shingles.html', 'https://www.healthyhorns.utexas.edu/HT/HT_warts.html', 'https://www.healthyhorns.utexas.edu/hs_lube.html', 'https://www.healthyhorns.utexas.edu/HT/HT_colposcopy.html', 'https://www.healthyhorns.utexas.edu/HT/HT_RAresources.html', 'https://www.healthyhorns.utexas.edu/hs_playsafe.html', 'https://www.healthyhorns.utexas.edu/HT/HT_genitalwarts.html', 'https://www.healthyhorns.utexas.edu/ws_sex_sticommunication.html', 'https://www.healthyhorns.utexas.edu/sti_HPV.html']",43368,73.91,6.36,103,15,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,40,29,0.033,0.529,0.156,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 'Mon, 24 Oct 2016 16:27:00 GMT', -1, -1, -1]",1,"['https://www.healthyhorns.utexas.edu', 'https://www.healthyhorns.utexas.edu/HT/HT_RAresources.html']",1
The University of Texas at Dallas,https://www.utdallas.edu/healthcenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
The University of Texas at El Paso,https://www.utep.edu/chs/shc,2,"['https://www.utep.edu/chs/shc/services/womens-health.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1022,66.16,7.53,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.031,0.524,0.169,"[-1, -1]",2,"['https://www.utep.edu/chs/shc', 'https://www.utep.edu/chs/shc/services/services.html', 'https://www.utep.edu/chs/shc/services/general-services.html']",1
The University of Texas at Tyler,https://www.uttyler.edu/clinic,3,"['https://www.uttyler.edu/clinic/stds.php', 'https://www.uttyler.edu/clinic/womens-health.php']",1748,94.01,1.84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.006,0.63,0.127,"[-1, -1, 'Thu, 04 May 2017 21:45:50 GMT']",1,"['https://www.uttyler.edu/clinic', 'https://www.uttyler.edu/clinic/womens-health.php']",1
The University of Texas at San Antonio,https://www.utsa.edu/health,14,"['http://www.utsa.edu/health/files/Contraceptive%20(Vaginal%20Ring).pdf', 'http://www.utsa.edu/health/files/Pregnancy%20Testing.pdf', 'http://www.utsa.edu/health/files/Vaginal%20Discharge.pdf', 'http://www.utsa.edu/health/files/Condoms%20and%20Spermicides.pdf', 'https://www.utsa.edu/health/resources/', 'https://www.utsa.edu/health/edu/sexualhealth.html', 'https://www.utsa.edu/health/services/women.html', 'http://www.utsa.edu/health/files/Gonorrhea.pdf']",2501,75.45,5.68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0.025,0.59,0.114,"[-1, -1, -1, -1, 'Thu, 04 Jun 2020 18:52:17 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://www.utsa.edu/health'],1
Texas Southern University,http://www.tsu.edu/students-services/index.html/departments/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Texas Tech University,https://www.depts.ttu.edu/studenthealth,3,"['https://www.depts.ttu.edu/studenthealth/womenshealth/', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/', 'https://www.depts.ttu.edu/studenthealth/nurseclinic/']",2798,73.8,5.66,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.02,0.548,0.082,"[-1, -1, -1]",1,"['https://www.depts.ttu.edu/studenthealth', 'https://www.depts.ttu.edu/studenthealth/travelhealthquestionnaire/']",1
Texas Woman's University,https://twu.edu/student-health-services,2,"['https://twu.edu/student-health-services/health-services-provided/', 'https://twu.edu/student-health-services/student-health-insurance/twu-student-health-insurance-plan/']",1146,67.34,6.59,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.581,0.136,"[-1, -1]",1,"['https://twu.edu/student-health-services', 'https://twu.edu/student-health-services/health-services-provided/']",1
West Texas A & M University,https://www.wtamu.edu/student-support/medical-services,3,"['https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html', 'https://www.wtamu.edu/student-support/medical-services/index.html', 'https://www.wtamu.edu/student-support/medical-services/index.xml']",4568,74.63,6.43,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,3,0,2,2,0.087,0.662,0.028,"['Thu, 13 Aug 2020 14:48:11 GMT', 'Thu, 13 Aug 2020 14:53:30 GMT', 'Thu, 13 Aug 2020 14:53:29 GMT']",1,"['https://www.wtamu.edu/student-support/medical-services', 'https://www.wtamu.edu/student-support/medical-services/patient-education-and-information.html']",1
Dixie State University,https://wellness.dixie.edu,2,['https://wellness.dixie.edu/'],901,65.41,6.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.003,0.589,0.17,"[-1, 'Mon, 05 Nov 2018 16:10:47 GMT']",0,['https://wellness.dixie.edu'],1
Utah State University,https://health.usu.edu,2,"['https://health.usu.edu/health_center/womens-health-and-appointment-preparation', 'https://health.usu.edu/health-insurance-information']",1420,58.27,9.24,15,1,0,0,0,0,1,1,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.043,0.574,0.115,"[-1, -1]",1,"['https://health.usu.edu', 'https://health.usu.edu/health_center/womens-health-and-appointment-preparation.php']",1
Utah Valley University,https://www.uvu.edu/studenthealth,1,['https://www.uvu.edu/studenthealth/medical/'],2675,108.24,-0.28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049,0.857,0,[-1],1,"['https://www.uvu.edu/studenthealth', 'https://www.uvu.edu/studenthealth/medical/']",1
University of Utah,https://studenthealth.utah.edu,3,"['https://studenthealth.utah.edu/services/womens-health.php', 'https://studenthealth.utah.edu/services/fees.php', 'https://studenthealth.utah.edu/services/preventive-care.php']",1562,85.38,5.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002,0.543,0.004,"[-1, -1, -1]",1,"['https://studenthealth.utah.edu', 'https://studenthealth.utah.edu/services/fees.php']",1
Weber State University,https://www.weber.edu/healthcenter,4,"['https://www.weber.edu/healthcenter/pharmacy.html', 'https://www.weber.edu/healthcenter/services.html', 'https://www.weber.edu/healthcenter/wellcare.html', 'https://www.weber.edu/healthcenter/lab.html']",1487,66.33,7.18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.026,0.592,0.106,"[-1, -1, -1, -1]",1,"['https://www.weber.edu/healthcenter', 'https://www.weber.edu/healthcenter/lab.html']",1
Castleton University,https://www.castleton.edu/campus-life/student-resources/health-wellness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Lyndon State College,https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling,1,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1355,69.77,8.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.455,0.159,"['Sat, 15 Aug 2020 13:30:13 GMT']",0,['https://www.northernvermont.edu/student-life/student-wellness-and-safety/lyndon-health-and-counseling'],1
Vermont Technical College,https://www.vtc.edu/student-life/health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
University of Vermont,https://www.uvm.edu/health/SHS,1,['https://www.uvm.edu/health/SHS'],478,67.23,6.63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.018,0.511,0.212,"['Sat, 15 Aug 2020 13:30:19 GMT']",0,['https://www.uvm.edu/health/SHS'],1
College of William and Mary,https://www.wm.edu/offices/wellness/healthcenter,6,"['https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/birthcontrol/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/pregnancytestingandcounseling/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/documents/SHC%20Charges.pdf']",2678,76.12,6.43,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,2,0,3,3,0.073,0.656,0.092,"[-1, -1, -1, 'Thu, 13 Aug 2020 02:02:29 GMT', 'Thu, 13 Aug 2020 02:02:30 GMT', 'Thu, 13 Aug 2020 02:02:30 GMT']",2,"['https://www.wm.edu/offices/wellness/healthcenter', 'https://www.wm.edu/offices/wellness/healthcenter/services/index.php', 'https://www.wm.edu/offices/wellness/healthcenter/services/womenshealth/index.php']",1
Christopher Newport University,https://cnu.edu/life/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
George Mason University,https://shs.gmu.edu,19,"['https://shs.gmu.edu/healthed/birthcontrol/', 'https://shs.gmu.edu/services/womenshealth/', 'https://shs.gmu.edu/healthed/sexualhealth/', 'https://shs.gmu.edu/fees/', 'https://shs.gmu.edu/healthed/pharmacies/', 'https://shs.gmu.edu/services/', 'https://shs.gmu.edu/insurance/faq/', 'https://shs.gmu.edu/about/faq/', 'https://shs.gmu.edu/insurance/valueaddedbenefits/', 'https://shs.gmu.edu/healthed/students/', 'https://shs.gmu.edu/locations/urgentcare/', 'https://shs.gmu.edu/', 'https://shs.gmu.edu/healthed/hpv/', 'https://shs.gmu.edu/healthed/', 'https://shs.gmu.edu/services/travelclinic/', 'https://shs.gmu.edu/about/condomrequestform/', 'https://shs.gmu.edu/healthed/sti/', 'https://shs.gmu.edu/about/forms/', 'https://shs.gmu.edu/services/prep/']",16774,38.97,12.18,105,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,8,1,23,14,0.074,0.556,0.186,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",0,['https://shs.gmu.edu'],1
James Madison University,https://www.jmu.edu/healthcenter,8,"['https://www.jmu.edu/healthcenter/medicalservices/womens-health-medical-services.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/faq.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/services_accordion_index.shtml', 'https://www.jmu.edu/healthcenter/survivor-advocacy/get-help.shtml', 'https://www.jmu.edu/healthcenter/StudentCare/dermatology.shtml', 'https://www.jmu.edu/healthcenter/TheWell/healthy-sexuality/safer-sex-center.shtml']",5156,71.68,6.71,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.052,0.684,0.115,"[-1, -1, 'Fri, 06 Sep 2019 21:15:13 GMT', -1, -1, -1, -1, -1]",2,"['https://www.jmu.edu/healthcenter', 'https://www.jmu.edu/healthcenter/medicalservices/index.shtml', 'https://www.jmu.edu/healthcenter/medicalservices/faq.shtml']",1
