University_name,University SHC URL,Count of keywords matching webpages on SHC,Keywords matched webpages on SHC,Total word count on all pages,Reading ease,Grade level,Prevalence_metric,Birth Control,IUD ,Progesterone IUD ,Progestin ,Hormonal IUD ,Mirena ,Skyla ,Kyleena ,Liletta ,Copper IUD ,Non-Hormonal IUD ,Nonhormonal IUD ,Paragard ,Contraceptive implant ,Nexplanon ,Contraceptive injection ,Control shot ,Depo-Provera ,Depo ,emergency contraception ,emergency contraceptives ,morning after pill ,Plan B ,levonorgestrel ,ella ,ulipristal acetate ,contraceptive pill ,control pill ,diaphragm ,spermicide ,contraceptive patch ,control patch ,vaginal ring ,control ring ,contraceptive ring ,cervical cap,pap smear,pap smears,papsmear,papsmears,pap test,pap tests,Condom,Condoms,Similarity,Sentiment objectivity,Sentiment polarity,Timeliness,Navigation,Trace,Data found
University of New Hampshire Main Campus,https://www.unh.edu/health,23,"['https://www.unh.edu/health/pharmacy', 'https://www.unh.edu/health/services/emergency-contraception-available-unh-health-services', 'https://www.unh.edu/health/sites/default/files/media/PDF/WellnessCalendars/wellness-calendar-november-2019.pdf', 'https://www.unh.edu/health/contraception', 'https://www.unh.edu/health/sites/default/files/media/PDF/SelfCareGuide/emergency-contraception-at-UNH-Health-Services-2015.pdf', 'https://www.unh.edu/health/services/after-hours', 'https://www.unh.edu/health/services/womens-health', 'https://www.unh.edu/health/services/medical-acupuncture', 'https://www.unh.edu/health/nourish-unh', 'https://www.unh.edu/health/shbp', 'https://www.unh.edu/health/well/sexual-health/condoms', 'https://www.unh.edu/health/well/sex', 'https://www.unh.edu/health/womens-annual-exams', 'https://www.unh.edu/health/wad', 'https://www.unh.edu/health/well/educational-programs', 'https://www.unh.edu/health/sites/default/files/media/PDF/WellnessCalendars/wellness-calendar-october-2019.pdf', 'https://www.unh.edu/health/services/ill-or-injured']",14843,63.63,7.98,140,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,1,0,67,38,0.052,0.511,0.157,"['Thu, 16 Jul 2020 20:13:25 GMT', 'Tue, 18 Aug 2015 15:24:37 GMT', 'Thu, 16 Jul 2020 20:15:11 GMT', 'Tue, 08 Jan 2013 20:06:56 GMT', 'Mon, 04 Nov 2019 14:37:06 GMT', -1, 'Mon, 13 Jul 2020 21:12:16 GMT', 'Thu, 05 Feb 2015 16:23:12 GMT', 'Thu, 16 Jul 2020 20:12:32 GMT', 'Thu, 16 Jul 2020 20:16:55 GMT', 'Thu, 16 Jul 2020 20:34:23 GMT', 'Thu, 16 Jul 2020 21:39:53 GMT', 'Thu, 16 Jul 2020 20:13:57 GMT', 'Thu, 16 Jul 2020 20:58:05 GMT', 'Thu, 16 Jul 2020 20:22:33 GMT', 'Thu, 16 Jul 2020 20:23:33 GMT', 'Thu, 16 Jul 2020 21:39:55 GMT', 'Tue, 08 Jan 2013 20:06:55 GMT', 'Thu, 16 Jul 2020 20:12:30 GMT', 'Wed, 03 Aug 2016 16:21:01 GMT', 'Wed, 02 Oct 2019 12:46:01 GMT', 'Fri, 28 Apr 2017 16:40:59 GMT', 'Thu, 16 Jul 2020 20:15:37 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/services/after-hours']",1
Keene State College,https://www.keene.edu/office/chw,1,['https://www.keene.edu/office/chw/services/'],388,81.39,4.36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.039,0.659,0.112,[-1],1,"['https://www.keene.edu/office/chw', 'https://www.keene.edu/office/chw/services/']",1
University of New Hampshire at Manchester,https://www.unh.edu/health,23,"['https://www.unh.edu/health/pharmacy', 'https://www.unh.edu/health/services/emergency-contraception-available-unh-health-services', 'https://www.unh.edu/health/sites/default/files/media/PDF/WellnessCalendars/wellness-calendar-november-2019.pdf', 'https://www.unh.edu/health/contraception', 'https://www.unh.edu/health/sites/default/files/media/PDF/SelfCareGuide/emergency-contraception-at-UNH-Health-Services-2015.pdf', 'https://www.unh.edu/health/services/after-hours', 'https://www.unh.edu/health/services/womens-health', 'https://www.unh.edu/health/services/medical-acupuncture', 'https://www.unh.edu/health/nourish-unh', 'https://www.unh.edu/health/shbp', 'https://www.unh.edu/health/well/sexual-health/condoms', 'https://www.unh.edu/health/well/sex', 'https://www.unh.edu/health/womens-annual-exams', 'https://www.unh.edu/health/wad', 'https://www.unh.edu/health/well/educational-programs', 'https://www.unh.edu/health/sites/default/files/media/PDF/WellnessCalendars/wellness-calendar-october-2019.pdf', 'https://www.unh.edu/health/services/ill-or-injured']",14843,63.63,7.98,140,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,1,0,67,38,0.052,0.511,0.157,"['Thu, 16 Jul 2020 20:13:25 GMT', 'Tue, 18 Aug 2015 15:24:37 GMT', 'Thu, 16 Jul 2020 20:15:11 GMT', 'Tue, 08 Jan 2013 20:06:56 GMT', 'Mon, 04 Nov 2019 14:37:06 GMT', -1, 'Mon, 13 Jul 2020 21:12:16 GMT', 'Thu, 05 Feb 2015 16:23:12 GMT', 'Thu, 16 Jul 2020 20:12:32 GMT', 'Thu, 16 Jul 2020 20:16:55 GMT', 'Thu, 16 Jul 2020 20:34:23 GMT', 'Thu, 16 Jul 2020 21:39:53 GMT', 'Thu, 16 Jul 2020 20:13:57 GMT', 'Thu, 16 Jul 2020 20:58:05 GMT', 'Thu, 16 Jul 2020 20:22:33 GMT', 'Thu, 16 Jul 2020 20:23:33 GMT', 'Thu, 16 Jul 2020 21:39:55 GMT', 'Tue, 08 Jan 2013 20:06:55 GMT', 'Thu, 16 Jul 2020 20:12:30 GMT', 'Wed, 03 Aug 2016 16:21:01 GMT', 'Wed, 02 Oct 2019 12:46:01 GMT', 'Fri, 28 Apr 2017 16:40:59 GMT', 'Thu, 16 Jul 2020 20:15:37 GMT']",1,"['https://www.unh.edu/health', 'https://www.unh.edu/health/services/after-hours']",1
Plymouth State University,https://campus.plymouth.edu/health,4,"['https://campus.plymouth.edu/health/self-care/yeast-infections/', 'https://campus.plymouth.edu/health/information-for-students/general-medical-care-insurance-information/', 'https://campus.plymouth.edu/health/transgender-health/']",2688,75.41,6.27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.02,0.513,0.158,"[-1, -1, 'Mon, 31 Jul 2017 17:47:33 GMT', -1]",1,"['https://campus.plymouth.edu/health', 'https://campus.plymouth.edu/health/self-care/yeast-infections/']",1
Rowan University,https://sites.rowan.edu/wellness/health,1,['https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html'],713,66.24,8.28,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.047,0.568,0.191,"['Mon, 13 Jul 2020 12:04:32 GMT']",1,"['https://sites.rowan.edu/wellness/health', 'https://sites.rowan.edu/wellness/health/appointments/sexual-reproductive-health.html']",1
New Jersey City University,https://www.njcu.edu/student-life/campus-services-resources/health-wellness-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Kean University,https://www.kean.edu/offices/student-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Montclair State University,https://www.montclair.edu/university-health-center,4,"['https://www.montclair.edu/university-health-center/frequently-asked-questions/', 'https://www.montclair.edu/university-health-center/services/', 'https://www.montclair.edu/university-health-center/services/payment/', 'https://www.montclair.edu/university-health-center/2019/04/15/pap-testing/']",5106,77.43,6.37,58,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,9,0,16,8,0.085,0.559,0.107,"[-1, -1, -1, -1]",1,"['https://www.montclair.edu/university-health-center', 'https://www.montclair.edu/university-health-center/services/payment/']",1
New Jersey Institute of Technology,https://www.njit.edu/healthservices,2,['https://www.njit.edu/healthservices/health-information-topics'],793,84.96,3.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.003,0.527,0.294,"['Tue, 23 Jun 2020 17:11:00 GMT', 'Thu, 16 Jul 2020 19:37:53 GMT']",2,"['https://www.njit.edu/healthservices', 'https://www.njit.edu/healthservices/required-covid-19-testing', 'https://www.njit.edu/healthservices/health-information-topics']",1
Ramapo College of New Jersey,https://www.ramapo.edu/health,18,"['https://www.ramapo.edu/health/self-care/section-iii/birth/', 'https://www.ramapo.edu/health/self-care/section-i/vaginal-problems/', 'https://www.ramapo.edu/health/womens-clinic/', 'https://www.ramapo.edu/health/self-care/section-iii/', 'https://www.ramapo.edu/health/self-care/section-i/acne/', 'https://www.ramapo.edu/health/self-care/', 'https://www.ramapo.edu/health/self-care/section-ii/skin-safety/', 'https://www.ramapo.edu/health/self-care/section-i/depression/', 'https://www.ramapo.edu/health/emergency-contraception/', 'https://www.ramapo.edu/health/faqs/', 'https://www.ramapo.edu/health/self-care/section-i/urinary-tract-infections-utis/', 'https://www.ramapo.edu/health/self-care/section-iii/sexual-health/', 'https://www.ramapo.edu/health/health-services-news/', 'https://www.ramapo.edu/health/coronavirus-covid-19/cdc-posters/', 'https://www.ramapo.edu/health/self-care/section-i/stds-hiv/', 'https://www.ramapo.edu/health/self-care/section-ii/tests/']",26195,76.21,6.12,106,21,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,1,0,2,4,2,0,1,0,0,1,1,2,0,0,0,8,3,26,20,0.071,0.574,0.056,"[-1, 'Wed, 27 May 2015 16:48:16 GMT', -1, 'Thu, 18 Jul 2013 16:44:56 GMT', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://www.ramapo.edu/health', 'https://www.ramapo.edu/health/coronavirus-covid-19/cdc-posters/']",1
Rutgers University Camden,https://wellnesscenter.camden.rutgers.edu,9,"['https://wellnesscenter.camden.rutgers.edu/hsmedfaq', 'https://wellnesscenter.camden.rutgers.edu/content/coronavirus-resources', 'https://wellnesscenter.camden.rutgers.edu/med_gynexam', 'https://wellnesscenter.camden.rutgers.edu/links_b', 'https://wellnesscenter.camden.rutgers.edu/costs', 'https://wellnesscenter.camden.rutgers.edu/links_e', 'https://wellnesscenter.camden.rutgers.edu/med_women', 'https://wellnesscenter.camden.rutgers.edu/med_description', 'https://wellnesscenter.camden.rutgers.edu/topics_wellness']",9381,52.49,10.04,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,3,2,1,1,0.046,0.565,0.109,"[-1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['https://wellnesscenter.camden.rutgers.edu', 'https://wellnesscenter.camden.rutgers.edu/content/coronavirus-resources']",1
Rutgers University New Brunswick,http://health.rutgers.edu,17,"['http://health.rutgers.edu/education/medical-information/birth-control/', 'http://health.rutgers.edu/medical-counseling-services/medical/sexual-health/', 'http://health.rutgers.edu/education/medical-information/', 'http://health.rutgers.edu/education/medical-information/pelvic-exam/', 'http://health.rutgers.edu/education/medical-information/skin-cancer/', 'http://health.rutgers.edu/education/medical-information/lgbtqa-resources/', 'http://health.rutgers.edu/education/medical-information/hpv/', 'http://health.rutgers.edu/education/medical-information/medicine-cabinet/', 'http://health.rutgers.edu/education/medical-information/eating-disorders/', 'http://health.rutgers.edu/education/medical-information/cold-flu/', 'http://health.rutgers.edu/general-resources/pharmacy-resources/', 'http://health.rutgers.edu/general-resources/faqs/', 'http://health.rutgers.edu/education/medical-information/colposcopy/', 'http://health.rutgers.edu/education/medical-information/trichomoniasis/', 'http://health.rutgers.edu/education/medical-information/syphilis/', 'http://health.rutgers.edu/education/medical-information/chlamydia/', 'http://health.rutgers.edu/education/medical-information/hepatitis/']",17165,70.72,7.04,79,16,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,1,1,5,0,0,0,0,0,2,11,5,0,0,4,0,14,11,0.044,0.553,0.099,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,"['http://health.rutgers.edu', 'http://health.rutgers.edu/education/medical-information/']",1
Rutgers University Newark,http://health.newark.rutgers.edu,5,"['http://health.newark.rutgers.edu/news/more-effective-contraception-than-pills-or-condoms', 'http://health.newark.rutgers.edu/news', 'http://health.newark.rutgers.edu/news/prep-for-hiv-prevention', 'http://health.newark.rutgers.edu/our-services/medical-care/lgbt-health/lesbian-and-bisexual-women', 'http://health.newark.rutgers.edu/frequently-asked-questions']",4539,67.18,7.6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.032,0.586,0.236,"[-1, -1, -1, -1, -1]",1,"['http://health.newark.rutgers.edu', 'http://health.newark.rutgers.edu/news']",1
Stockton University,https://stockton.edu/wellness-center/health-services,1,['https://stockton.edu/wellness-center/health-services/sharp.html'],326,76.65,4.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.014,0.656,0.205,[-1],1,"['https://stockton.edu/wellness-center/health-services', 'https://stockton.edu/wellness-center/health-services/sharp.html']",1
The College of New Jersey,https://health.tcnj.edu,1,['https://health.tcnj.edu/cost/'],640,72.35,5.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.66,0.15,[-1],1,"['https://health.tcnj.edu', 'https://health.tcnj.edu/cost/']",1
William Paterson University of New Jersey,https://www.wpunj.edu/health-wellness,5,"['https://www.wpunj.edu/health-wellness/health-services/Athletic%20physical%20Form%202017.pdf?language_id=1f', 'https://www.wpunj.edu/health-wellness/resources/', 'https://www.wpunj.edu/health-wellness/health/', 'https://www.wpunj.edu/health-wellness/cost-and-services/']",31981,62.93,8.58,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.035,0.484,0.209,"['Thu, 10 Oct 2019 19:51:00 +0000', 'Thu, 25 May 2017 18:26:41 +0000', -1, -1, -1]",0,['https://www.wpunj.edu/health-wellness'],1
Eastern New Mexico University Main Campus,https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services,2,"['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services/health-resources', 'https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services']",8344,60.18,7.71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.024,0.639,0.164,"['Thu, 16 Jul 2020 21:42:41 GMT', 'Thu, 16 Jul 2020 21:42:45 GMT']",0,['https://www.enmu.edu/greyhound-life/health-services-counseling-services/health-services'],1
New Mexico Highlands University,https://www.nmhu.edu/student-health-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
New Mexico Institute of Mining and Technology,https://www.nmt.edu/studenthealth,2,"['https://www.nmt.edu/studenthealth/faq.php', 'https://www.nmt.edu/studenthealth/']",1983,86.5,3.65,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.024,0.692,0.104,"[-1, -1]",0,['https://www.nmt.edu/studenthealth'],1
University of New Mexico Main Campus,http://shac.unm.edu,21,"['https://shac.unm.edu/services/sexual-reproductive-health/contraception.html', 'https://shac.unm.edu/services/sexual-reproductive-health/index.html', 'https://shac.unm.edu/coronavirus.html', 'https://shac.unm.edu/services/sexual-reproductive-health/emergency-contraception.html', 'https://shac.unm.edu/services/sexual-reproductive-health/hiv-prevention.html', 'https://shac.unm.edu/services/sexual-reproductive-health/cervical-cancer-screening.html', 'https://shac.unm.edu/services/sexual-reproductive-health/breast-concerns-brca.html', 'https://shac.unm.edu/services/sexual-reproductive-health/hormone-therapy.html', 'https://shac.unm.edu/services/sexual-reproductive-health/pregnancy-counseling.html', 'https://shac.unm.edu/international-students.html', 'https://shac.unm.edu/wellness/health-promotion/condom-mint.html', 'https://shac.unm.edu/news/2019/05/condom-mint-celebration-2019.html', 'http://shac.unm.edu/documents/condom-mint-locations.pdf', 'https://shac.unm.edu/news/2019/index.html', 'https://shac.unm.edu/news/2019/05/index.html', 'https://shac.unm.edu/shac-a-z.html', 'https://shac.unm.edu/wellness/health-promotion/index.html', 'https://shac.unm.edu/resources/shac-forms/outreach-request-form.html']",8758,18.98,18.36,86,3,3,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,46,12,0.031,0.592,0.15,"['Thu, 09 Jul 2020 20:36:34 GMT', 'Thu, 09 Jul 2020 20:36:43 GMT', 'Thu, 09 Jul 2020 20:42:04 GMT', 'Thu, 09 Jul 2020 20:36:56 GMT', 'Thu, 09 Jul 2020 20:36:36 GMT', 'Thu, 09 Jul 2020 20:42:03 GMT', 'Thu, 09 Jul 2020 20:36:39 GMT', 'Thu, 09 Jul 2020 20:36:41 GMT', 'Thu, 09 Jul 2020 20:36:29 GMT', 'Thu, 09 Jul 2020 20:36:48 GMT', 'Thu, 09 Jul 2020 20:36:31 GMT', 'Thu, 09 Jul 2020 20:40:21 GMT', 'Thu, 09 Jul 2020 20:41:37 GMT', 'Thu, 16 Jul 2020 21:14:38 GMT', 'Thu, 09 Jul 2020 20:42:12 GMT', 'Thu, 09 Jul 2020 20:42:06 GMT', 'Thu, 16 Jul 2020 21:14:41 GMT', 'Thu, 16 Jul 2020 21:14:39 GMT', 'Thu, 09 Jul 2020 20:39:13 GMT', 'Thu, 09 Jul 2020 20:41:35 GMT', 'Thu, 09 Jul 2020 20:40:51 GMT']",1,"['http://shac.unm.edu', 'http://shac.unm.edu/services/sexual-reproductive-health/contraception.html']",1
New Mexico State University Main Campus,https://wellness.nmsu.edu,1,['https://wellness.nmsu.edu/reproductive-sexual-health/'],411,62.87,6.85,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.059,0.567,0.134,[-1],1,"['https://wellness.nmsu.edu', 'https://wellness.nmsu.edu/reproductive-sexual-health/']",1
Northern New Mexico College,https://nnmc.edu/home/student-gateway/campus-life/student-health,1,['https://nnmc.edu/home/student-gateway/campus-life/student-health/'],3629,76.46,5.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.002,0.533,0.133,[-1],0,['https://nnmc.edu/home/student-gateway/campus-life/student-health'],1
Western New Mexico University,https://health.wnmu.edu/?lang=en#gsc.tab=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY Bernard M Baruch College,https://studentaffairs.baruch.cuny.edu/health,7,"['https://studentaffairs.baruch.cuny.edu/health/faq/', 'https://studentaffairs.baruch.cuny.edu/health/topics/hiv/', 'https://studentaffairs.baruch.cuny.edu/health/topics/heart/', 'https://studentaffairs.baruch.cuny.edu/health/topics/std/', 'https://studentaffairs.baruch.cuny.edu/health/topics/smoking/', 'https://studentaffairs.baruch.cuny.edu/health/staff/', 'https://studentaffairs.baruch.cuny.edu/health/services/']",9628,81.61,5.42,136,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,0,0,0,0,0,4,1,1,0,0,0,0,78,23,0.029,0.534,0.167,"[-1, -1, -1, -1, -1, -1, -1]",1,"['https://studentaffairs.baruch.cuny.edu/health', 'https://studentaffairs.baruch.cuny.edu/health/staff/']",1
CUNY Brooklyn College,http://www.brooklyn.cuny.edu/web/about/offices/studentaffairs/health-wellness/healthclinic.php?utm_source=Website&utm_medium=StudentAffairs&utm_campaign=HealthClinicRedirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
College of Staten Island CUNY,https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services,3,"['https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/services', 'https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/services_detail', 'https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/resources-0']",2456,70.6,5.9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.68,0.122,"['Thu, 16 Jul 2020 21:43:27 GMT', 'Thu, 16 Jul 2020 16:36:33 GMT', 'Thu, 16 Jul 2020 16:36:12 GMT']",1,"['https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services', 'https://www.csi.cuny.edu/campus-life/student-services/health-and-wellness-services/services']",1
CUNY City College,https://www.ccny.cuny.edu/shs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY Graduate School and University Center,https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services,4,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Frequently-Asked-Questions', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Healthcare-Resources/Prescription-Medication', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-and-Wellness-Topics', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-Information-and-Education-Resources']",9916,82.26,5.24,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,30,14,0.035,0.628,0.084,"[-1, -1, -1, -1]",1,"['https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services', 'https://www.gc.cuny.edu/Prospective-Current-Students/Student-Life/Health-Wellness/Health-Services/Health-Information-and-Education-Resources']",1
CUNY Hunter College,http://www.hunter.cuny.edu/cws/healthservices/welcome-to-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY John Jay College of Criminal Justice,https://www.jjay.cuny.edu/wellness-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY Lehman College,https://www.lehman.edu/student-health-center,6,"['https://www.lehman.edu/student-health-center/women-health-services.php', 'https://www.lehman.edu/student-health-center/faqs.php', 'https://www.lehman.edu/student-health-center/clinical-services-fees.php', 'http://www.lehman.edu/student-health-center/health-info-websites.php', 'https://www.lehman.edu/student-health-center/health-info-websites.php']",5008,84.06,4.11,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,8,0.07,0.65,0.062,[-1],1,"['https://www.lehman.edu/student-health-center', 'https://www.lehman.edu/student-health-center/faqs.php']",1
CUNY Medgar Evers College,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY New York City College of Technology,https://www.cuny.edu/current-students/student-affairs/student-services/health-services/campus-health-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CUNY Queens College,https://www.qc.cuny.edu/StudentLife/services/health/Pages,2,"['https://www.qc.cuny.edu/StudentLife/services/health/Pages/Services.aspx', 'https://www.qc.cuny.edu/StudentLife/services/health/Pages/Health%20clinics.aspx']",2036,69.9,6.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.671,0.148,"['Thu, 16 Jul 2020 21:43:49 GMT', 'Thu, 16 Jul 2020 21:43:50 GMT']",-1,[],1
CUNY York College,https://www.york.cuny.edu/student-development/health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Fashion Institute of Technology,http://www.fitnyc.edu/health-services,5,"['http://www.fitnyc.edu/health-services/services/women.php', 'http://www.fitnyc.edu/health-services/services/index.php', 'http://www.fitnyc.edu/health-services/resources/health-insurance-basics.php', 'http://www.fitnyc.edu/health-services/services/hiv-testing.php', 'http://www.fitnyc.edu/health-services/health-education.php']",4752,80.09,5.12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.023,0.498,0.162,"[-1, -1, -1, -1, -1]",1,"['http://www.fitnyc.edu/health-services', 'http://www.fitnyc.edu/health-services/services/index.php']",1
